bsym,CustomerID,total_amt,max_amt,min_amt,total_cnt,max_cnt,min_cnt,total_qty,max_qty,min_qty,Country,peak_time,season,freq,avg_amt,target
2010-12,17214,171.05,171.05,171.05,1,14,14,43,6,1,UK,Afternoon,Winter,0.03225806451612903,171.05,0
2010-12,17220,317.5,317.5,317.5,1,31,31,83,6,1,UK,Afternoon,Winter,0.03225806451612903,317.5,1
2010-12,17230,2760.01,1761.26,0.95,6,22,1,1355,100,1,UK,Morning,Winter,0.1935483870967742,460.0016666666667,0
2010-12,17231,232.01,232.01,232.01,1,50,50,116,10,1,UK,Afternoon,Winter,0.03225806451612903,232.01,1
2010-12,17315,108.92,108.92,108.92,1,27,27,60,12,1,UK,Afternoon,Winter,0.03225806451612903,108.92,1
2010-12,17324,127.05,127.05,127.05,1,6,6,51,26,1,UK,Afternoon,Winter,0.03225806451612903,127.05,1
2010-12,17338,767.6,767.6,767.6,1,55,55,336,32,1,UK,Afternoon,Winter,0.03225806451612903,767.6,1
2010-12,17341,416.61,416.61,416.61,1,127,127,246,12,1,UK,Afternoon,Winter,0.03225806451612903,416.61,0
2010-12,17358,241.66,241.66,241.66,1,40,40,145,12,1,UK,Afternoon,Winter,0.03225806451612903,241.66,0
2010-12,17392,271.77,271.77,271.77,1,41,41,178,25,1,UK,Evening,Winter,0.03225806451612903,271.77,0
2010-12,17404,3834.2999999999997,2646.2999999999997,1188,2,25,1,3954,576,3,ETC,Morning,Winter,0.06451612903225806,1917.1499999999999,1
2010-12,17406,702.1,702.1,702.1,1,19,19,270,32,3,UK,Morning,Winter,0.03225806451612903,702.1,1
2010-12,17412,447.76,250.46,197.3,2,13,8,210,36,2,UK,Afternoon,Winter,0.06451612903225806,223.88,0
2010-12,17450,2028.84,1989.2399999999998,39.599999999999994,2,2,1,786,402,6,UK,Morning,Winter,0.06451612903225806,1014.42,1
2010-12,17456,249.85999999999999,249.85999999999999,249.85999999999999,1,17,17,222,36,4,UK,Afternoon,Winter,0.03225806451612903,249.85999999999999,0
2010-12,17511,6711.08,3240.4,1644.94,3,45,19,6426,576,2,UK,Morning,Winter,0.0967741935483871,2237.0266666666666,1
2010-12,17526,238.6,226.79999999999998,11.8,2,5,1,44,12,4,UK,Afternoon,Winter,0.06451612903225806,119.3,0
2010-12,17576,297,177.35,119.65,2,12,10,130,24,1,UK,Afternoon,Winter,0.06451612903225806,148.5,1
2010-12,17580,46.85,46.85,46.85,1,3,3,11,4,3,UK,Afternoon,Winter,0.03225806451612903,46.85,1
2010-12,17591,384.3,384.3,384.3,1,67,67,124,12,1,UK,Afternoon,Winter,0.03225806451612903,384.3,1
2010-12,17596,390.97,390.97,390.97,1,56,56,529,144,1,UK,Afternoon,Winter,0.03225806451612903,390.97,0
2010-12,17611,244.19,244.19,244.19,1,44,44,129,12,1,UK,Afternoon,Winter,0.03225806451612903,244.19,1
2010-12,17618,278.98,278.98,278.98,1,41,41,149,10,1,UK,Afternoon,Winter,0.03225806451612903,278.98,0
2010-12,17659,359.95,247.8,112.15,2,12,5,85,12,1,UK,Afternoon,Winter,0.06451612903225806,179.975,0
2010-12,17675,1019.12,617.12,402,2,12,4,388,64,8,UK,Afternoon,Winter,0.06451612903225806,509.56,1
2010-12,17685,463.02,452.52,10.5,2,12,1,356,120,6,UK,Afternoon,Winter,0.06451612903225806,231.51,1
2010-12,17692,343.26,343.26,343.26,1,25,25,384,48,1,UK,Afternoon,Winter,0.03225806451612903,343.26,0
2010-12,17706,477.83,287.08,38.8,3,17,2,225,12,2,UK,Morning,Winter,0.0967741935483871,159.27666666666667,0
2010-12,17720,102,102,102,1,1,1,24,24,24,UK,Morning,Winter,0.03225806451612903,102,0
2010-12,17722,910.14,910.14,910.14,1,45,45,525,36,1,UK,Afternoon,Winter,0.03225806451612903,910.14,1
2010-12,17735,454.6,454.6,454.6,1,22,22,218,24,3,UK,Morning,Winter,0.03225806451612903,454.6,1
2010-12,17757,565.8,158,115.35,4,26,12,251,20,1,UK,Afternoon,Winter,0.12903225806451613,141.45,1
2010-12,17799,223.48,223.48,223.48,1,30,30,133,24,1,UK,Afternoon,Winter,0.03225806451612903,223.48,1
2010-12,17809,1251.5,791.7,34.8,3,13,1,358,100,6,UK,Afternoon,Winter,0.0967741935483871,417.1666666666667,0
2010-12,17816,16.21,16.21,16.21,1,10,10,16,4,1,UK,Afternoon,Winter,0.03225806451612903,16.21,0
2010-12,17841,2468.12,647.99,257.95,6,66,29,1052,48,1,UK,Afternoon,Winter,0.1935483870967742,411.3533333333333,1
2010-12,17860,226.45000000000002,226.45000000000002,226.45000000000002,1,49,49,93,12,1,UK,Afternoon,Winter,0.03225806451612903,226.45000000000002,0
2010-12,17865,1079.83,756.45,323.38,2,36,6,441,24,2,UK,Afternoon,Winter,0.06451612903225806,539.915,0
2010-12,17873,204.95,204.95,204.95,1,7,7,117,36,1,UK,Afternoon,Winter,0.03225806451612903,204.95,0
2010-12,17888,29.43,29.43,29.43,1,3,3,52,25,3,UK,Afternoon,Winter,0.03225806451612903,29.43,1
2010-12,17890,463.01,463.01,463.01,1,61,61,330,36,1,UK,Afternoon,Winter,0.03225806451612903,463.01,1
2010-12,17908,232.03,232.03,232.03,1,51,51,169,28,1,UK,Morning,Winter,0.03225806451612903,232.03,0
2010-12,17912,288.46,125.56,9.9,4,14,1,180,48,1,UK,Afternoon,Winter,0.12903225806451613,72.115,0
2010-12,17920,674.96,453.46,221.5,2,54,14,279,24,1,UK,Morning,Winter,0.06451612903225806,337.48,1
2010-12,17925,244.08,244.08,244.08,1,1,1,72,72,72,UK,Morning,Winter,0.03225806451612903,244.08,0
2010-12,17961,569.75,396.84999999999997,45.35,3,42,6,131,6,1,UK,Morning,Winter,0.0967741935483871,189.91666666666666,1
2010-12,17968,265.1,265.1,265.1,1,74,74,151,8,1,UK,Afternoon,Winter,0.03225806451612903,265.1,0
2010-12,17976,321.79,321.79,321.79,1,56,56,93,6,1,UK,Afternoon,Winter,0.03225806451612903,321.79,0
2010-12,17978,300.92,300.92,300.92,1,12,12,499,432,1,UK,Afternoon,Winter,0.03225806451612903,300.92,0
2010-12,17999,190.34,190.34,190.34,1,37,37,94,24,1,UK,Afternoon,Winter,0.03225806451612903,190.34,0
2010-12,18011,102.78999999999999,102.78999999999999,102.78999999999999,1,28,28,71,14,1,UK,Afternoon,Winter,0.03225806451612903,102.78999999999999,0
2010-12,18055,1751.1200000000001,750.64,431.45,3,35,19,546,24,1,UK,Morning,Winter,0.0967741935483871,583.7066666666667,0
2010-12,18061,405.16,405.16,405.16,1,6,6,248,216,6,UK,Afternoon,Winter,0.03225806451612903,405.16,1
2010-12,18085,303.90000000000003,303.90000000000003,303.90000000000003,1,9,9,78,16,4,UK,Afternoon,Winter,0.03225806451612903,303.90000000000003,1
2010-12,18097,182.52,182.52,182.52,1,7,7,256,120,12,UK,Afternoon,Winter,0.03225806451612903,182.52,1
2010-12,18102,27834.61,15885.49,395.76,4,9,1,6695,1008,10,UK,Afternoon,Winter,0.12903225806451613,6958.6525,0
2010-12,18219,390.06,210.19,179.87,2,13,11,142,24,2,UK,Morning,Winter,0.06451612903225806,195.03,0
2010-12,18245,365.73,365.73,365.73,1,27,27,297,24,4,UK,Afternoon,Winter,0.03225806451612903,365.73,1
2010-12,18260,230.70000000000002,230.70000000000002,230.70000000000002,1,11,11,58,12,2,UK,Evening,Winter,0.03225806451612903,230.70000000000002,1
2011-01,12347,475.39,475.39,475.39,1,29,29,315,24,3,ETC,Afternoon,Winter,0.03225806451612903,475.39,0
2011-01,12348,227.44,227.44,227.44,1,6,6,601,144,1,ETC,Morning,Winter,0.03225806451612903,227.44,0
2011-01,12356,2271.62,2271.62,2271.62,1,36,36,1216,120,4,ETC,Morning,Winter,0.03225806451612903,2271.62,0
2011-01,12386,143,143,143,1,2,2,140,80,60,ETC,Afternoon,Winter,0.03225806451612903,143,0
2011-01,12388,431.3,431.3,431.3,1,19,19,204,24,3,ETC,Morning,Winter,0.03225806451612903,431.3,1
2011-01,12413,479.25,479.25,479.25,1,24,24,180,24,1,ETC,Afternoon,Winter,0.03225806451612903,479.25,0
2011-01,12422,238.5,238.5,238.5,1,13,13,113,20,3,ETC,Morning,Winter,0.03225806451612903,238.5,0
2011-01,12468,220.59,220.59,220.59,1,12,12,127,24,2,ETC,Afternoon,Winter,0.03225806451612903,220.59,0
2011-01,12471,753.4499999999999,753.4499999999999,753.4499999999999,1,7,7,100,48,3,ETC,Afternoon,Winter,0.03225806451612903,753.4499999999999,1
2011-01,12476,549.58,549.58,549.58,1,21,21,131,24,2,ETC,Morning,Winter,0.03225806451612903,549.58,1
2011-01,12510,681.05,681.05,681.05,1,29,29,294,24,3,ETC,Afternoon,Winter,0.03225806451612903,681.05,0
2011-01,12523,102.95,102.95,102.95,1,7,7,43,12,1,ETC,Morning,Winter,0.03225806451612903,102.95,1
2011-01,12527,132.52,132.52,132.52,1,10,10,113,24,1,ETC,Afternoon,Winter,0.03225806451612903,132.52,1
2011-01,12530,387.40000000000003,387.40000000000003,387.40000000000003,1,13,13,95,12,2,ETC,Morning,Winter,0.03225806451612903,387.40000000000003,0
2011-01,12578,1608.66,1608.66,1608.66,1,70,70,748,24,2,ETC,Afternoon,Winter,0.03225806451612903,1608.66,0
2011-01,12591,452.85,452.85,452.85,1,26,26,228,24,1,ETC,Afternoon,Winter,0.03225806451612903,452.85,0
2011-01,12594,341,341,341,1,12,12,145,24,2,ETC,Morning,Winter,0.03225806451612903,341,1
2011-01,12652,919.98,919.98,919.98,1,48,48,505,24,2,ETC,Afternoon,Winter,0.03225806451612903,919.98,0
2011-01,12681,2964.42,1238.06,417.54,4,50,18,1588,36,1,ETC,Afternoon,Winter,0.12903225806451613,741.105,0
2011-01,12709,1086.8999999999999,1086.8999999999999,1086.8999999999999,1,10,10,290,48,12,ETC,Afternoon,Winter,0.03225806451612903,1086.8999999999999,0
2011-01,12720,279.3,279.3,279.3,1,19,19,182,24,2,ETC,Morning,Winter,0.03225806451612903,279.3,1
2011-01,12728,252.54,252.54,252.54,1,13,13,122,24,1,ETC,Afternoon,Winter,0.03225806451612903,252.54,1
2011-01,12736,234,234,234,1,4,4,173,120,5,ETC,Morning,Winter,0.03225806451612903,234,0
2011-01,12764,1693.88,1693.88,1693.88,1,45,45,386,24,2,ETC,Morning,Winter,0.03225806451612903,1693.88,0
2011-01,12793,413.68,413.68,413.68,1,17,17,230,40,2,ETC,Afternoon,Winter,0.03225806451612903,413.68,0
2011-01,12820,170.46,170.46,170.46,1,11,11,146,24,6,UK,Afternoon,Winter,0.03225806451612903,170.46,0
2011-01,12826,542.1,329.38,212.72,2,24,16,533,25,4,UK,Afternoon,Winter,0.06451612903225806,271.05,0
2011-01,12841,497.89,224.11,123.95,3,28,11,265,24,1,UK,Afternoon,Winter,0.0967741935483871,165.96333333333334,1
2011-01,12854,389.90000000000003,389.90000000000003,389.90000000000003,1,34,34,162,12,2,UK,Afternoon,Winter,0.03225806451612903,389.90000000000003,0
2011-01,12939,1933.2,1933.2,1933.2,1,6,6,552,192,24,UK,Morning,Winter,0.03225806451612903,1933.2,1
2011-01,12971,657.28,185.1,25.2,6,4,2,876,600,2,UK,Afternoon,Winter,0.1935483870967742,109.54666666666667,1
2011-01,12997,305.55,305.55,305.55,1,15,15,115,32,2,UK,Afternoon,Winter,0.03225806451612903,305.55,0
2011-01,13002,120.94999999999999,120.94999999999999,120.94999999999999,1,7,7,73,18,1,UK,Afternoon,Winter,0.03225806451612903,120.94999999999999,0
2011-01,13050,323.09,323.09,323.09,1,17,17,191,72,2,UK,Afternoon,Winter,0.03225806451612903,323.09,1
2011-01,13064,203.3,203.3,203.3,1,8,8,60,20,2,UK,Afternoon,Winter,0.03225806451612903,203.3,0
2011-01,13069,340.94,340.94,340.94,1,34,34,250,24,1,UK,Afternoon,Winter,0.03225806451612903,340.94,1
2011-01,13081,3527.64,3527.64,3527.64,1,171,171,2650,168,2,UK,Afternoon,Winter,0.03225806451612903,3527.64,1
2011-01,13089,5543.9800000000005,1207.13,95.65,10,54,1,3657,96,1,UK,Morning,Winter,0.3225806451612903,554.398,1
2011-01,13090,302.76,302.76,302.76,1,3,3,44,24,10,UK,Afternoon,Winter,0.03225806451612903,302.76,1
2011-01,13097,771.29,771.29,771.29,1,41,41,344,25,2,UK,Morning,Winter,0.03225806451612903,771.29,1
2011-01,13098,648.8,648.8,648.8,1,12,12,211,72,4,UK,Afternoon,Winter,0.03225806451612903,648.8,1
2011-01,13102,757.06,447.28,8.5,3,31,1,630,48,2,UK,Afternoon,Winter,0.0967741935483871,252.35333333333332,1
2011-01,13126,323.87,323.87,323.87,1,18,18,265,24,1,UK,Morning,Winter,0.03225806451612903,323.87,0
2011-01,13141,524.57,309.05,215.51999999999998,2,16,15,301,25,2,UK,Afternoon,Winter,0.06451612903225806,262.285,0
2011-01,13148,759.3100000000001,392.8,14.95,3,53,1,379,36,1,UK,Afternoon,Winter,0.0967741935483871,253.10333333333335,0
2011-01,13168,622.33,622.33,622.33,1,71,71,355,25,1,UK,Afternoon,Winter,0.03225806451612903,622.33,1
2011-01,13174,665,665,665,1,68,68,253,16,1,UK,Afternoon,Winter,0.03225806451612903,665,0
2011-01,13310,410.18,410.18,410.18,1,27,27,234,25,1,UK,Afternoon,Winter,0.03225806451612903,410.18,0
2011-01,13319,510.89,510.89,510.89,1,28,28,286,25,3,UK,Morning,Winter,0.03225806451612903,510.89,1
2011-01,13324,460.5,460.5,460.5,1,5,5,390,120,24,UK,Morning,Winter,0.03225806451612903,460.5,0
2011-01,13408,1840.22,904.66,304.2,3,20,6,1304,160,2,UK,Morning,Winter,0.0967741935483871,613.4066666666666,1
2011-01,13458,1489.18,1489.18,1489.18,1,53,53,944,60,3,UK,Morning,Winter,0.03225806451612903,1489.18,1
2011-01,13473,241.26,241.26,241.26,1,12,12,198,48,3,UK,Morning,Winter,0.03225806451612903,241.26,0
2011-01,13538,166.8,166.8,166.8,1,3,3,24,10,4,UK,Morning,Winter,0.03225806451612903,166.8,0
2011-01,13599,369.14,369.14,369.14,1,9,9,262,72,12,UK,Afternoon,Winter,0.03225806451612903,369.14,0
2011-01,13614,205.75,205.75,205.75,1,9,9,25,4,2,UK,Afternoon,Winter,0.03225806451612903,205.75,0
2011-01,13634,334.2,334.2,334.2,1,34,34,123,25,1,UK,Afternoon,Winter,0.03225806451612903,334.2,0
2011-01,13750,325.44,325.44,325.44,1,1,1,96,96,96,UK,Morning,Winter,0.03225806451612903,325.44,1
2011-01,13754,156,156,156,1,8,8,82,24,4,UK,Afternoon,Winter,0.03225806451612903,156,0
2011-01,13769,304.02,304.02,304.02,1,19,19,166,16,1,UK,Afternoon,Winter,0.03225806451612903,304.02,0
2011-01,13862,425.1,425.1,425.1,1,27,27,308,24,6,UK,Afternoon,Winter,0.03225806451612903,425.1,1
2011-01,13901,214.4,214.4,214.4,1,11,11,64,12,1,UK,Morning,Winter,0.03225806451612903,214.4,0
2011-01,13982,475.2,475.2,475.2,1,27,27,304,48,1,UK,Afternoon,Winter,0.03225806451612903,475.2,0
2011-01,14006,304.44,304.44,304.44,1,7,7,236,72,12,UK,Afternoon,Winter,0.03225806451612903,304.44,0
2011-01,14049,1028.08,1028.08,1028.08,1,108,108,764,50,1,UK,Morning,Winter,0.03225806451612903,1028.08,0
2011-01,14051,483.90000000000003,483.90000000000003,483.90000000000003,1,8,8,154,24,12,UK,Afternoon,Winter,0.03225806451612903,483.90000000000003,1
2011-01,14088,7544.91,7544.91,7544.91,1,93,93,1927,72,1,UK,Afternoon,Winter,0.03225806451612903,7544.91,0
2011-01,14092,318.5,318.5,318.5,1,19,19,205,25,2,UK,Afternoon,Winter,0.03225806451612903,318.5,0
2011-01,14167,148.35,148.35,148.35,1,16,16,39,4,1,UK,Afternoon,Winter,0.03225806451612903,148.35,0
2011-01,14175,322.58,322.58,322.58,1,16,16,146,12,2,UK,Afternoon,Winter,0.03225806451612903,322.58,0
2011-01,14185,197.65,197.65,197.65,1,3,3,6,3,1,UK,Afternoon,Winter,0.03225806451612903,197.65,0
2011-01,14224,244.3,244.3,244.3,1,39,39,99,12,1,UK,Afternoon,Winter,0.03225806451612903,244.3,0
2011-01,14238,146.85,146.85,146.85,1,8,8,111,32,3,UK,Afternoon,Winter,0.03225806451612903,146.85,0
2011-01,14239,159.60000000000002,159.60000000000002,159.60000000000002,1,9,9,48,12,2,UK,Afternoon,Winter,0.03225806451612903,159.60000000000002,1
2011-01,14299,1136.7,621.9,175.2,3,9,1,250,32,2,UK,Afternoon,Winter,0.0967741935483871,378.90000000000003,0
2011-01,14312,309.55,309.55,309.55,1,15,15,71,12,1,UK,Afternoon,Winter,0.03225806451612903,309.55,1
2011-01,14409,337.3,337.3,337.3,1,11,11,253,144,6,UK,Morning,Winter,0.03225806451612903,337.3,0
2011-01,14426,701.17,568.82,132.35,2,40,3,463,24,1,UK,Morning,Winter,0.06451612903225806,350.585,0
2011-01,14450,161.03,161.03,161.03,1,11,11,81,24,4,UK,Morning,Winter,0.03225806451612903,161.03,0
2011-01,14462,109.3,109.3,109.3,1,3,3,34,24,4,UK,Afternoon,Winter,0.03225806451612903,109.3,1
2011-01,14501,66.93,66.93,66.93,1,4,4,45,24,3,UK,Morning,Winter,0.03225806451612903,66.93,0
2011-01,14541,470.95,307.91,163.04,2,37,25,303,25,1,UK,Afternoon,Winter,0.06451612903225806,235.475,1
2011-01,14548,326.4,326.4,326.4,1,2,2,128,96,32,UK,Morning,Winter,0.03225806451612903,326.4,0
2011-01,14560,152.25,152.25,152.25,1,4,4,39,12,3,UK,Afternoon,Winter,0.03225806451612903,152.25,1
2011-01,14572,331.03,331.03,331.03,1,50,50,179,24,1,UK,Afternoon,Winter,0.03225806451612903,331.03,0
2011-01,14587,208.05,208.05,208.05,1,79,79,146,36,1,UK,Afternoon,Winter,0.03225806451612903,208.05,1
2011-01,14618,211.8,211.8,211.8,1,5,5,92,36,6,UK,Morning,Winter,0.03225806451612903,211.8,0
2011-01,14657,416.08,416.08,416.08,1,60,60,209,14,1,UK,Afternoon,Winter,0.03225806451612903,416.08,0
2011-01,14667,280.61,280.61,280.61,1,24,24,205,25,1,UK,Afternoon,Winter,0.03225806451612903,280.61,1
2011-01,14692,259.6,259.6,259.6,1,26,26,131,24,1,UK,Afternoon,Winter,0.03225806451612903,259.6,1
2011-01,14702,612.5,237.65,153.15,3,20,18,143,6,1,UK,Evening,Winter,0.0967741935483871,204.16666666666666,1
2011-01,14735,654.2,398.6,120.6,3,15,3,208,36,4,UK,Afternoon,Winter,0.0967741935483871,218.0666666666667,1
2011-01,14755,488.46000000000004,488.46000000000004,488.46000000000004,1,27,27,238,24,2,UK,Afternoon,Winter,0.03225806451612903,488.46000000000004,1
2011-01,14776,558.36,558.36,558.36,1,22,22,684,72,6,UK,Afternoon,Winter,0.03225806451612903,558.36,0
2011-01,14779,348.15,262.55,85.6,2,31,4,70,9,1,UK,Afternoon,Winter,0.06451612903225806,174.075,0
2011-01,14782,200.10000000000002,200.10000000000002,200.10000000000002,1,6,6,114,72,4,UK,Morning,Winter,0.03225806451612903,200.10000000000002,0
2011-01,14810,146.55,146.55,146.55,1,16,16,64,10,1,UK,Morning,Winter,0.03225806451612903,146.55,1
2011-01,14867,300.74,300.74,300.74,1,15,15,118,24,2,UK,Afternoon,Winter,0.03225806451612903,300.74,0
2011-01,14898,157.2,157.2,157.2,1,6,6,96,36,4,UK,Afternoon,Winter,0.03225806451612903,157.2,1
2011-01,15023,554.95,554.95,554.95,1,63,63,347,25,1,UK,Afternoon,Winter,0.03225806451612903,554.95,0
2011-01,15052,207.73000000000002,207.73000000000002,207.73000000000002,1,27,27,79,12,1,UK,Afternoon,Winter,0.03225806451612903,207.73000000000002,0
2011-01,15059,185.73,182.78,2.95,2,28,1,73,5,1,UK,Morning,Winter,0.06451612903225806,92.865,1
2011-01,15061,2718.25,969.87,2.46,5,15,2,1788,240,1,UK,Afternoon,Winter,0.16129032258064516,543.65,1
2011-01,15079,367.29,367.29,367.29,1,23,23,235,32,3,UK,Afternoon,Winter,0.03225806451612903,367.29,0
2011-01,15100,175.2,175.2,175.2,1,1,1,16,16,16,UK,Morning,Winter,0.03225806451612903,175.2,0
2011-01,15107,101.65,78.2,8.5,3,5,1,53,24,1,UK,Afternoon,Winter,0.0967741935483871,33.88333333333333,1
2011-01,15164,168.44,168.44,168.44,1,15,15,48,16,1,UK,Afternoon,Winter,0.03225806451612903,168.44,0
2011-01,15171,1289.5,1289.5,1289.5,1,5,5,290,100,40,UK,Afternoon,Winter,0.03225806451612903,1289.5,0
2011-01,15174,135.75,135.75,135.75,1,11,11,145,36,1,UK,Morning,Winter,0.03225806451612903,135.75,0
2011-01,15179,1285.62,1285.62,1285.62,1,44,44,1244,288,2,UK,Afternoon,Winter,0.03225806451612903,1285.62,0
2011-01,15266,119.3,119.3,119.3,1,6,6,18,4,2,UK,Afternoon,Winter,0.03225806451612903,119.3,0
2011-01,15298,475.48,305.74,169.74,2,15,7,517,100,4,UK,Afternoon,Winter,0.06451612903225806,237.74,0
2011-01,15339,257.9,257.9,257.9,1,40,40,159,12,1,UK,Afternoon,Winter,0.03225806451612903,257.9,0
2011-01,15346,252.42000000000002,252.42000000000002,252.42000000000002,1,17,17,144,24,3,UK,Morning,Winter,0.03225806451612903,252.42000000000002,0
2011-01,15358,1144.74,653.86,490.88,2,41,36,1137,240,1,UK,Afternoon,Winter,0.06451612903225806,572.37,1
2011-01,15373,211.35,211.35,211.35,1,3,3,33,24,3,UK,Afternoon,Winter,0.03225806451612903,211.35,1
2011-01,15379,1190.63,660.15,530.48,2,42,33,920,36,2,UK,Afternoon,Winter,0.06451612903225806,595.315,0
2011-01,15395,107.45,107.45,107.45,1,7,7,17,3,2,UK,Afternoon,Winter,0.03225806451612903,107.45,0
2011-01,15448,494.64,494.64,494.64,1,28,28,232,24,2,UK,Morning,Winter,0.03225806451612903,494.64,0
2011-01,15465,784.3499999999999,394.04999999999995,390.29999999999995,2,5,4,117,40,1,UK,Morning,Winter,0.06451612903225806,392.17499999999995,1
2011-01,15535,259.04,236.84,22.200000000000003,2,33,1,82,24,1,UK,Afternoon,Winter,0.06451612903225806,129.52,0
2011-01,15549,930.3000000000001,930.3000000000001,930.3000000000001,1,57,57,394,25,1,UK,Afternoon,Winter,0.03225806451612903,930.3000000000001,0
2011-01,15569,288.5,288.5,288.5,1,7,7,182,80,1,UK,Afternoon,Winter,0.03225806451612903,288.5,0
2011-01,15601,1433.83,688.45,283.74,3,39,19,1317,96,2,UK,Afternoon,Winter,0.0967741935483871,477.9433333333333,1
2011-01,15607,104.76,104.76,104.76,1,13,13,202,24,2,UK,Afternoon,Winter,0.03225806451612903,104.76,0
2011-01,15611,104.25,104.25,104.25,1,3,3,15,6,4,UK,Morning,Winter,0.03225806451612903,104.25,0
2011-01,15615,643.6,643.6,643.6,1,25,25,368,32,6,UK,Morning,Winter,0.03225806451612903,643.6,1
2011-01,15649,306,306,306,1,1,1,72,72,72,UK,Afternoon,Winter,0.03225806451612903,306,0
2011-01,15812,244.8,244.8,244.8,1,2,2,64,40,24,UK,Afternoon,Winter,0.03225806451612903,244.8,0
2011-01,15820,206.98,206.98,206.98,1,17,17,128,72,1,UK,Afternoon,Winter,0.03225806451612903,206.98,0
2011-01,15835,301.11,301.11,301.11,1,15,15,155,24,3,UK,Morning,Winter,0.03225806451612903,301.11,0
2011-01,15854,214.20000000000002,214.20000000000002,214.20000000000002,1,5,5,36,12,6,UK,Afternoon,Winter,0.03225806451612903,214.20000000000002,1
2011-01,15867,379.9,237.19,142.71,2,27,23,230,25,1,UK,Afternoon,Winter,0.06451612903225806,189.95,1
2011-01,15916,342.61,342.61,342.61,1,33,33,201,24,1,UK,Afternoon,Winter,0.03225806451612903,342.61,0
2011-01,15938,74.9,74.9,74.9,1,5,5,32,12,2,UK,Morning,Winter,0.03225806451612903,74.9,0
2011-01,16013,1435.1,797.5999999999999,637.5,2,2,1,362,250,48,UK,Morning,Winter,0.06451612903225806,717.55,1
2011-01,16059,141.25,141.25,141.25,1,28,28,73,7,1,UK,Afternoon,Winter,0.03225806451612903,141.25,0
2011-01,16112,136.14,72,64.14,2,8,2,342,144,10,UK,Afternoon,Winter,0.06451612903225806,68.07,0
2011-01,16168,127.70000000000002,127.70000000000002,127.70000000000002,1,5,5,38,12,4,UK,Afternoon,Winter,0.03225806451612903,127.70000000000002,0
2011-01,16282,168.3,168.3,168.3,1,11,11,114,36,1,UK,Morning,Winter,0.03225806451612903,168.3,0
2011-01,16303,827.1800000000001,827.1800000000001,827.1800000000001,1,35,35,418,30,4,UK,Afternoon,Winter,0.03225806451612903,827.1800000000001,0
2011-01,16315,226.37,226.37,226.37,1,14,14,75,12,1,UK,Morning,Winter,0.03225806451612903,226.37,0
2011-01,16326,425.18,265.75,159.43,2,28,12,86,6,1,UK,Afternoon,Winter,0.06451612903225806,212.59,0
2011-01,16395,450.56,301.14,149.42000000000002,2,41,19,378,48,1,UK,Afternoon,Winter,0.06451612903225806,225.28,0
2011-01,16403,177.5,177.5,177.5,1,10,10,114,16,10,UK,Afternoon,Winter,0.03225806451612903,177.5,0
2011-01,16409,271.56,271.56,271.56,1,48,48,135,8,1,UK,Afternoon,Winter,0.03225806451612903,271.56,0
2011-01,16473,149.41,149.41,149.41,1,8,8,79,24,1,UK,Morning,Winter,0.03225806451612903,149.41,1
2011-01,16503,353.7,353.7,353.7,1,21,21,118,12,1,UK,Afternoon,Winter,0.03225806451612903,353.7,0
2011-01,16531,146.1,146.1,146.1,1,8,8,86,24,2,UK,Afternoon,Winter,0.03225806451612903,146.1,1
2011-01,16532,1910.4,1910.4,1910.4,1,1,1,480,480,480,UK,Afternoon,Winter,0.03225806451612903,1910.4,0
2011-01,16554,0.85,0.85,0.85,1,1,1,1,1,1,UK,Afternoon,Winter,0.03225806451612903,0.85,0
2011-01,16567,557.56,557.56,557.56,1,26,26,476,48,3,UK,Morning,Winter,0.03225806451612903,557.56,0
2011-01,16593,69.6,69.6,69.6,1,1,1,48,48,48,UK,Afternoon,Winter,0.03225806451612903,69.6,0
2011-01,16638,142.82,142.82,142.82,1,9,9,178,48,10,UK,Afternoon,Winter,0.03225806451612903,142.82,1
2011-01,16655,812.25,812.25,812.25,1,39,39,373,48,1,UK,Morning,Winter,0.03225806451612903,812.25,0
2011-01,16656,310.28,310.28,310.28,1,4,4,188,144,8,UK,Morning,Winter,0.03225806451612903,310.28,1
2011-01,16670,374.90000000000003,369,5.9,2,21,1,190,24,2,UK,Morning,Winter,0.06451612903225806,187.45000000000002,0
2011-01,16719,152.45,152.45,152.45,1,16,16,148,108,1,UK,Morning,Winter,0.03225806451612903,152.45,1
2011-01,16746,380.4,380.4,380.4,1,34,34,116,12,1,UK,Morning,Winter,0.03225806451612903,380.4,1
2011-01,16757,106.83000000000001,106.83000000000001,106.83000000000001,1,7,7,81,12,9,UK,Morning,Winter,0.03225806451612903,106.83000000000001,0
2011-01,16770,265.55,265.55,265.55,1,51,51,182,12,1,UK,Afternoon,Winter,0.03225806451612903,265.55,0
2011-01,16771,296.66,296.66,296.66,1,34,34,303,25,1,UK,Afternoon,Winter,0.03225806451612903,296.66,1
2011-01,16779,1014,434.95000000000005,265.05,3,16,7,486,72,3,UK,Afternoon,Winter,0.0967741935483871,338,1
2011-01,16791,246.98,246.98,246.98,1,48,48,126,12,1,UK,Afternoon,Winter,0.03225806451612903,246.98,0
2011-01,16814,1496.52,644.13,193.09,4,22,12,591,48,1,UK,Afternoon,Winter,0.12903225806451613,374.13,1
2011-01,16904,192.26,192.26,192.26,1,45,45,133,36,1,UK,Morning,Winter,0.03225806451612903,192.26,1
